          (   0,    0) (   0,    0) (   3,    0) (   6,    0) (   0,    1) (   0,    0) (   0,    1) (   1,    3) (   0,    0) (   1,    2)
          (   1,    1) (   3,    3) (   4,    1) (   0,    0) (   1,    2) (   0,    0) (   1,    3) (   1,    0) (   0,    0) (   0,    1)
          (   3,    3) (   2,    2) (   2,    1) (   1,    1) (   0,    1) (   4,    0) (   0,    0) (   3,    2) (   2,    0) (   3,    4)
          (   0,    0) (   0,    0) (   1,    1) (   0,    0) (   0,    1) (   1,    1) (   0,    0) (   5,    4) (   2,    2) (   1,    1)
          (   0,    0) (   0,    0) (   3,    0) (   4,    0) (   1,    1) (   2,    2) (   0,    1) (   3,    5) (   0,    0) (   0,    1)
          (   0,    0) (   0,    0) (   7,    0) (   2,    2) (   2,    1) (   2,    2) (   0,    5) (   2,    1) (   0,    1) (   0,    1)
          (   1,    1) (   0,    0) (   2,    1) (   1,    1) (   1,    1) (   0,    0) (   0,    0) (   3,    0) (   1,    1) (   3,    2)
          (   0,    0) (   1,    2) (   2,    1) (   0,    1) (   1,    2) (   0,    0) (   0,    0) (   4,    3) (   1,    1) (   1,    2)
          (   1,    1) (   0,    0) (   1,    0) (   3,    1) (   5,    3) (   1,    1) (   5,    5) (   2,    1) (   0,    1) (   0,    1)
          (   2,    0) (   0,    0) (   2,    1) (   0,    0) (   3,    3) (   1,    1) (   2,    2) (   1,    0) (   1,    1) (   0,    1)
          (   0,    0) (   1,    1) (   2,    1) (   5,    1) (   6,    2) (   2,    2) (   3,    3) (   2,    3) (   1,    2) (   0,    0)
          (   0,    0) (   0,    0) (   3,    0) (   5,    1) (   1,    1) (   4,    4) (   1,    1) (   3,    3) (   1,    1) (   0,    1)
          (   0,    0) (   0,    0) (   5,    0) (   3,    1) (   2,    3) (   2,    2) (   2,    3) (   1,    1) (   1,    1) (   0,    1)
          (   1,    1) (   3,    3) (   2,    1) (   4,    4) (   0,    1) (   2,    2) (   0,    0) (   1,    0) (   4,    0) (   0,    0)
          (   5,    1) (   1,    1) (   3,    5) (   0,    0) (   1,    5) (   0,    0) (   1,    1) (   4,    1) (   1,    1) (   4,    3)
          (   1,    1) (   1,    3) (   1,    0) (   0,    2) (   3,    1) (   0,    0) (   1,    1) (   2,    1) (   0,    1) (   0,    0)
          (   0,    0) (   0,    0) (   5,    0) (   4,    4) (   3,    3) (   7,    7) (   0,    2) (   3,    2) (   0,    0) (   0,    0)
          (   4,    0) (   1,    1) (   1,    0) (   2,    2) (   0,    4) (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   5,    1)
          (   1,    1) (   3,    3) (   2,    1) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   1,    0) (   3,    1) (   1,    2)
          (   4,    4) (   0,    0) (   1,    2) (   0,    0) (   1,    1) (   2,    0) (   1,    1) (   1,    0) (   0,    0) (   2,    2)
          (   1,    1) (   0,    0) (   2,    1) (   2,    4) (   2,    2) (   5,    5) (   0,    0) (   4,    3) (   0,    0) (   0,    1)
          (   4,    0) (   0,    0) (   2,    1) (   0,    0) (   1,    3) (   0,    0) (   0,    0) (   7,    0) (   1,    1) (   0,    0)
          (   0,    0) (   0,    2) (   3,    2) (   2,    0) (   2,    2) (   3,    3) (   1,    1) (   3,    0) (   0,    0) (   2,    1)
          (   2,    0) (   0,    2) (   1,    0) (   0,    2) (   0,    2) (   0,    0) (   0,    0) (   2,    1) (   2,    2) (   3,    3)
          (   2,    2) (   1,    1) (   1,    0) (   0,    0) (   6,    0) (   1,    1) (   0,    0) (   2,    1) (   0,    4) (   0,    0)
          (   2,    0) (   0,    0) (   3,    2) (   1,    1) (   0,    1) (   1,    1) (   0,    0) (   3,    2) (   0,    0) (   2,    2)
          (   3,    1) (   1,    1) (   3,    0) (   0,    0) (   2,    2) (   1,    1) (   0,    1) (   1,    0) (   0,    0) (   2,    1)
          (   4,    2) (   0,    0) (   2,    1) (   0,    1) (   1,    3) (   2,    0) (   1,    1) (   1,    0) (   3,    3) (   0,    0)
          (   1,    1) (   2,    0) (   2,    1) (   4,    0) (   1,    1) (   2,    1) (   1,    1) (   1,    2) (   0,    0) (   0,    1)
          (   0,    0) (   2,    0) (   3,    2) (   3,    3) (   3,    4) (   1,    3) (   0,    0) (   2,    1) (   0,    0) (   2,    1)
          (   5,    1) (   0,    0) (   2,    1) (   0,    1) (   0,    3) (   0,    0) (   0,    0) (   2,    1) (   3,    3) (   2,    3)
          (   3,    3) (   1,    1) (   1,    0) (   0,    0) (   1,    2) (   0,    0) (   0,    0) (   1,    0) (   2,    2) (   1,    1)
          (   1,    1) (   0,    0) (   1,    0) (   3,    1) (   2,    1) (   0,    0) (   2,    2) (   3,    2) (   2,    2) (   0,    1)
          (   0,    0) (   0,    0) (   5,    0) (   4,    0) (   1,    2) (   1,    1) (   1,    4) (   2,    4) (   1,    1) (   0,    1)
         
node   6 sent_total   1233  recv_total   1068

node   7  (   0,    0) (   1,    0) (   4,    1) (   8,    3) (  12,    5) (  34,   23) (  29,   27) (  24,   30) (   6,   18) (   5,    6)
          (   2,    4) (   0,    4) (   1,    2) (   1,    1) (   0,    1) (   5,    3) (   6,    6) (   7,    6) (   3,    3) (   1,    4)
          (   0,    0) (   0,    0) (   4,    1) (   4,    4) (   3,    4) (   5,    5) (   1,    3) (   2,    1) (   2,    0) (   0,    1)
          (   2,    0) (   2,    2) (   1,    2) (   3,    3) (   1,    4) (   0,    0) (   0,    0) (   3,    0) (   4,    0) (   2,    1)
          (   1,    1) (   1,    3) (   3,    6) (   1,    3) (   1,    2) (   0,    0) (   4,    4) (   5,    2) (   4,    4) (   0,    1)
          (   0,    0) (   1,    3) (   1,    0) (   1,    1) (   0,    1) (   2,    2) (   2,    2) (   3,    2) (   0,    0) (   1,    2)
          (   1,    1) (   1,    1) (   3,    2) (   2,    2) (   0,    1) (   2,    0) (   1,    1) (   2,    1) (   1,    1) (   2,    5)
          (   0,    0) (   0,    0) (   5,    0) (   4,    0) (   2,    1) (   4,    4) (   1,    5) (   3,    6) (   3,    5) (   0,    1)
          (   2,    2) (   2,    2) (   3,    2) (   5,    5) (   2,    3) (   4,    4) (   2,    2) (   3,    2) (   0,    0) (   0,    1)
          (   0,    0) (   2,    0) (   2,    1) (   1,    1) (   3,    4) (   3,    5) (   0,    0) (   1,    0) (   2,    0) (   7,    4)
          (   3,    3) (   1,    1) (   4,    5) (   0,    4) (   0,    1) (   0,    0) (   3,    3) (   4,    3) (   6,    6) (   3,    4)
          (   0,    0) (   0,    0) (   1,    0) (   6,    0) (   3,    4) (   1,    1) (   7,    7) (   7,   12) (   4,    4) (   1,    2)
          (   0,    0) (   3,    1) (   5,    4) (   0,    0) (   7,    6) (   3,    5) (   2,    2) (   2,    1) (   0,    2) (   0,    1)
          (   3,    1) (   1,    1) (   7,    6) (   1,    1) (   1,    4) (   0,    0) (   2,    0) (   2,    1) (   0,    0) (   2,    3)
          (   7,    9) (   1,    1) (   4,    3) (   2,    2) (   1,    2) (   1,    1) (   2,    2) (   2,    1) (   2,    2) (   5,    6)
          (   0,    0) (   1,    1) (   2,    1) (   1,    1) (   3,    2) (   0,    0) (   0,    0) (   3,    0) (   1,    3) (   1,    2)
          (   1,    1) (   0,    2) (   5,    4) (   0,    0) (   2,    3) (   4,    4) (   4,    4) (   3,    2) (   1,    1) (   0,    1)
          (   0,    0) (   3,    1) (   6,    3) (   2,    2) (   6,    7) (   0,    2) (   1,    3) (   1,    0) (   1,    1) (   1,    2)
          (   3,    3) (   2,    2) (   4,    3) (   3,    1) (   0,    1) (   1,    1) (   1,    1) (   1,    0) (   5,    1) (   1,    2)
          (   3,    3) (   0,    0) (   3,    4) (   5,    3) (   1,    2) (   0,    0) (   1,    1) (   2,    1) (   1,    1) (   0,    1)
          (   0,    0) (   3,    3) (   1,    0) (   2,    2) (   0,    1) (   1,    1) (  10,    0) (   2,    1) (   1,    1) (   0,    1)
          (   1,   10) (   0,    0) (   1,    0) (   2,    2) (   1,    2) (   3,    3) (   0,    0) (   3,    2) (   0,    0) (   0,    1)
          (   2,    0) (   0,    0) (   2,    1) (   2,    2) (   4,    5) (   3,    3) (   2,    2) (   1,    0) (   5,    1) (   1,    2)
          (   2,    2) (   3,    1) (   4,    4) (   4,    4) (   2,    1) (   0,    0) (   4,    0) (   3,    2) (   5,    3) (   3,    2)
          (   1,    2) (   2,    0) (   3,    3) (   1,    1) (   3,    2) (   0,    0) (   0,    0) (   6,    3) (   6,    6) (   1,    2)
          (   5,    5) (   0,    2) (   1,    0) (   4,    0) (   1,    2) (   0,    0) (   1,    1) (   2,    3) (   0,    0) (   1,    2)
          (   0,    0) (   2,    0) (   4,    3) (   1,    1) (   0,    1) (   1,    3) (   0,    0) (   1,    0) (   2,    2) (   0,    1)
          (   3,    3) (   3,    3) (   2,    1) (   2,    2) (   0,    1) (   0,    0) (   4,    0) (   2,    1) (   1,    1) (   4,    3)
          (   2,    4) (   0,    0) (   2,    1) (   1,    2) (   1,    2) (   0,    0) (   0,    0) (   3,    2) (   0,    0) (   3,    1)
          (   0,    0) (   0,    0) (   2,    1) (   0,    0) (   3,    1) (   0,    0) (   0,    0) (   3,    0) (   0,    0) (   6,    2)
          (   1,    1) (   2,    2) (   2,    1) (   1,    3) (   4,    3) (   0,    0) (   0,    0) (   3,    2) (   4,    2) (   3,    3)
          (   2,    2) (   0,    0) (   3,    1) (   2,    0) (   0,    0) (   0,    0) (   0,    2) (   1,    2) (   0,    0) (   0,    0)
          (   1,    1) (   3,    3) (   6,    5) (   3,    3) (   2,    3) (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   4,    4)
          (   3,    3) (   5,    5) (   2,    1) (   2,    2) (   0,    1) (   0,    0) (   2,    0) (   3,    2) (   3,    1) (   4,    5)
          (   3,    3) (   1,    1) (   1,    2) (   0,    0) (   0,    0) (   1,    1) (   8,    4) (   4,    1) (   3,    3) (   0,    1)
          (   0,    4) (   0,    1) (   1,    0) (   0,    0) (   2,    3) (   3,    3) (   5,    5) (   3,    2) (   0,    0) (   0,    1)
          (   2,    0) (   0,    0) (   3,    2) (   0,    0) (   3,    5) (   1,    1) (   0,    0) (   1,    0) (   1,    1) (   0,    1)
          (   1,    1) (   0,    0) (   2,    1) (   3,    1) (   0,    1) (   1,    1) (   0,    0) (   2,    3) (   0,    0) (   1,    1)
          (   0,    0) (   2,    2) (   3,    2) (   1,    1) (   0,    0) (   0,    0) (   4,    0) (   2,    1) (   2,    2) (   1,    2)
          (   2,    5) (   0,    0) (   1,    0) (   0,    0) (   2,    0) (   8,    0) (   0,    0) (   2,    1) (   0,    1) (   1,    8)
          (   0,    0) (   0,    0) (   1,    0) (   1,    1) (   1,    2) (   2,    2) (   3,    3) (   2,    1) (   1,    1) (   0,    1)
          (   0,    0) (   0,    0) (   3,    0) (   5,    1) (   3,    3) (   2,    2) (   1,    1) (   1,    3) (   0,    0) (   0,    1)
          (   0,    0) (   2,    0) (   3,    2) (   1,    1) (   2,    3) (   1,    2) (   0,    0) (   3,    0) (   2,    0) (   3,    2)
          (   2,    2) (   2,    2) (   1,    1) (   2,    3) (   0,    0) (   0,    0) (   3,    1) (   3,    0) (   3,    3) (   0,    1)
          (   0,    1) (   0,    2) (   1,    0) (   0,    0) (   2,    2) (   3,    3) (   4,    4) (   3,    2) (   0,    0) (   1,    2)
          (   0,    0) (   2,    0) (   5,    0) (   1,    1) (   2,    2) (   3,    5) (   1,    3) (   2,    1) (   0,    0) (   0,    1)
          (   1,    1) (   2,    2) (   4,    1) (   1,    1) (   3,    4) (   3,    3) (   3,    3) (   2,    1) (   0,    0) (   0,    1)
          (   0,    0) (   0,    0) (   3,    0) (   4,    4) (   3,    1) (   3,    3) (   3,    5) (   2,    1) (   1,    2) (   0,    1)
          (   0,    0) (   4,    0) (   1,    0) (   2,    2) (   1,    2) (   3,    5) (   0,    0) (   2,    1) (   0,    0) (   3,    1)
          (   3,    1) (   0,    0) (   2,    1) (   0,    2) (   2,    3) (   0,    0) (   0,    0) (   1,    0) (   2,    0) (   5,    1)
          (   0,    0) (   1,    1) (   1,    0) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   4,    3) (   2,    2) (   2,    2)
          (   2,    2) (   0,    0) (   1,    0) (   3,    1) (   0,    0) (   3,    3) (   2,    2) (   4,    4) (   1,    1) (   0,    1)
          (   0,    0) (   0,    0) (   5,    0) (   2,    2) (   6,    1) (   2,    2) (   0,    4) (   1,    0) (   0,    3) (   0,    0)
          (   0,    0) (   1,    1) (   6,    5) (   2,    2) (   2,    3) (   0,    0) (   0,    0) (   3,    0) (   0,    0) (   5,    1)
          (   0,    0) (   1,    3) (   1,    0) (   1,    4) (   0,    1) (   0,    0) (   1,    1) (   3,    2) (   5,    3) (   2,    3)
          (   2,    2) (   1,    1) (   1,    2) (   1,    1) (   1,    2) (   2,    2) (   1,    1) (   3,    2) (   0,    0) (   0,    1)
          (   0,    0) (   2,    0) (   7,    0) (   0,    0) (   2,    0) (   1,    2) (   0,    3) (   1,    0) (   0,    2) (   0,    1)
          (   0,    0) (   3,    1) (   3,    2) (   2,    2) (   1,    1) (   0,    1) (   1,    1) (   1,    0) (   3,    1) (   0,    1)
          (   1,    1) (   2,    0) (   2,    2) (   2,    0) (   1,    2) (   0,    1) (   0,    0) (   1,    1) (   1,    1) (   2,    2)
          (   2,    2) (   0,    0) (   3,    2) (   0,    0) (   1,    1) (   2,    0) (   0,    0) (   7,    0) (   0,    0) (   0,    2)
          (   0,    0) (   0,    3) (   1,    0) (   0,    0) (   0,    1) (   3,    3) (   3,    3) (   2,    1) (   0,    0) (   0,    1)
          (   3,    1) (   1,    1) (   1,    0) (   1,    1) (   1,    3) (   0,    0) (   0,    0) (   1,    0) (   2,    0) (   3,    1)
          (   1,    1) (   1,    1) (   1,    0) (   1,    3) (   0,    1) (   0,    0) (   0,    0) (   1,    0) (   3,    1) (   2,    2)
          (   4,    4) (   2,    2) (   2,    2) (   0,    0) (   1,    2) (   2,    0) (   0,    0) (   2,    1) (   0,    0) (   1,    3)
          (   0,    0) (   0,    0) (   4,    1) (   3,    3) (   1,    2) (   0,    0) (   0,    1) (   1,    0) (   0,    0) (   1,    1)
          (   1,    1) (   9,    1) (   3,    2) (   3,    3) (   3,    2) (   0,    6) (   0,    0) (   1,    0) (   0,    1) (   1,    2)
          (   3,    1) (   1,    1) (   4,    3) (   0,    0) (   1,    3) (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   7,    2)
          (   0,    0) (   0,    0) (   1,    0) (   0,    1) (   1,    1) (   0,    0) (   0,    0) (   3,    2) (   1,    1) (   2,    2)
          (   1,    1) (   1,    1) (   2,    1) (   1,    1) (   3,    2) (   0,    0) (   2,    2) (   1,    0) (   1,    2) (   0,    1)
          (   0,    0) (   0,    0) (   2,    1) (   4,    2) (   2,    2) (   1,    1) (   0,    0) (   1,    1) (   0,    0) (   0,    1)
         
node   7 sent_total   1273  recv_total   1133

node   8  (   0,    0) (   1,    0) (   4,    1) (  12,    4) (  22,   13) (  30,   25) (  34,   32) (  22,   31) (   4,   15) (   7,   11)
          (   2,    4) (   1,    3) (   1,    0) (   0,    0) (   2,    1) (   5,    1) (   5,    3) (   5,    4) (   3,    5) (   1,    6)
          (   0,    2) (   0,    0) (   2,    1) (   6,    6) (   8,    7) (   9,    9) (   1,    1) (   2,    1) (   4,    4) (   2,    3)
          (   0,    0) (   3,    3) (   1,    2) (   1,    1) (   0,    1) (   0,    0) (   2,    2) (   3,    2) (   2,    2) (   4,    5)
          (   2,    2) (   3,    3) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   3,    3) (   3,    2) (   1,    1) (   3,    4)
          (   4,    4) (   0,    0) (   2,    1) (   0,    0) (   4,    5) (   0,    0) (   1,    1) (   3,    0) (   0,    0) (   6,    1)
          (   0,    0) (   0,    2) (   1,    0) (   0,    6) (   0,    1) (   0,    0) (   1,    1) (  15,   14) (   5,    5) (   0,    1)
          (   0,    0) (   0,    0) (   2,    1) (   4,    0) (   0,    1) (   2,    2) (   5,    5) (   3,    6) (   1,    1) (   1,    2)
          (   0,    0) (   3,    1) (   1,    0) (   3,    3) (   0,    1) (   4,    6) (   0,    0) (   2,    1) (   1,    1) (   1,    2)
          (   2,    0) (   1,    1) (   3,    0) (   3,    3) (   0,    3) (   0,    0) (   0,    2) (   1,    0) (   0,    0) (   0,    1)
          (   7,    7) (   8,    8) (   2,    1) (   0,    0) (   0,    1) (   2,    0) (   6,    0) (   3,    0) (   2,    2) (   2,    5)
          (   1,    7) (   1,    3) (   1,    0) (   2,    0) (   2,    3) (   4,    4) (   3,    3) (   4,    5) (   1,    1) (   1,    2)
          (   0,    0) (   0,    0) (   8,    1) (   2,    2) (   4,    5) (   3,    3) (   1,    7) (   4,    3) (   0,    0) (   0,    1)
          (   3,    1) (   2,    2) (   4,    1) (   3,    3) (   1,    4) (   2,    2) (   1,    3) (   1,    0) (   0,    0) (   5,    2)
          (   1,    1) (   2,    2) (   2,    1) (   0,    4) (   0,    1) (   2,    0) (   3,    1) (   3,    2) (   4,    4) (   0,    3)
          (   3,    5) (   0,    0) (   1,    0) (   2,    2) (   2,    3) (   2,    0) (   1,    1) (   2,    1) (   3,    3) (   1,    4)
          (   0,    0) (   0,    0) (   1,    0) (   6,    0) (   2,    1) (   3,    3) (   0,    0) (   2,    7) (   0,    2) (   0,    1)
          (   0,    0) (   0,    0) (  13,    2) (   6,    6) (   2,    3) (   1,    1) (   0,   10) (   1,    0) (   0,    0) (   2,    3)
          (   4,    4) (   2,    2) (   1,    0) (   2,    2) (   3,    2) (   0,    0) (   0,    0) (   2,    1) (   5,    5) (   5,    4)
          (   5,    5) (   2,    2) (   3,    2) (   1,    1) (   4,    3) (   0,    0) (   0,    0) (   3,    0) (   3,    1) (   1,    2)
          (   0,    0) (   1,    3) (   2,    3) (   1,    1) (   0,    1) (   1,    1) (   1,    1) (   4,    3) (   2,    2) (   2,    3)
          (   0,    0) (   0,    0) (   1,    0) (   2,    2) (   0,    1) (   3,    3) (   5,    5) (   3,    2) (   2,    2) (   1,    2)
          (   0,    0) (   2,    2) (   3,    0) (  10,    8) (   1,    2) (   4,    4) (   1,    2) (   1,    2) (   0,    0) (   0,    0)
          (   0,    0) (   5,    1) (   5,    2) (   3,    3) (   0,    0) (   0,    1) (   2,    0) (   6,    1) (   1,    1) (   0,    1)
          (   2,    2) (   5,    5) (   6,    3) (   1,    1) (   0,    1) (   1,    1) (   1,    1) (   5,    2) (   5,    5) (   3,    3)
          (   4,    4) (   0,    1) (   2,    1) (   0,    0) (   3,    2) (   2,    0) (   3,    3) (   3,    0) (   1,    3) (   0,    2)
          (   0,    0) (   2,    3) (   2,    1) (   6,    2) (   2,    3) (   0,    0) (   0,    0) (   1,    2) (   1,    1) (   2,    2)
          (   3,    3) (   3,    3) (   6,    5) (   1,    1) (   1,    2) (   0,    0) (   0,    0) (   5,    2) (   1,    1) (   1,    2)
          (   0,    0) (   2,    3) (   2,    1) (   0,    0) (   2,    1) (   0,    0) (   6,    0) (   3,    0) (   0,    1) (   1,    1)
          (   0,    5) (   0,    0) (   3,    2) (   4,    2) (   0,    1) (   2,    2) (   0,    0) (   1,    0) (   4,    0) (   0,    1)
          (   3,    1) (   0,    0) (   2,    2) (   2,    0) (   1,    3) (   0,    0) (   0,    0) (   2,    1) (   5,    5) (   5,    4)
          (   3,    3) (   0,    0) (   1,    0) (   3,    2) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   0,    0) (   4,    0)
          (   0,    0) (   1,    1) (   1,    0) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   1,    0) (   6,    0) (   3,    1)
          (   2,    2) (   1,    1) (   1,    4) (   0,    1) (   0,    1) (   0,    0) (   1,    1) (   2,    1) (   4,    4) (   2,    2)
          (   2,    2) (   1,    1) (   1,    0) (   0,    0) (   2,    0) (   6,    0) (   2,    0) (   2,    1) (   1,    2) (   1,    6)
          (   1,    1) (   0,    0) (   1,    0) (   2,    0) (   6,    0) (   3,    3) (   1,    1) (   3,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    0) (   7,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    4) (   1,    0) (   0,    0) (   2,    0)
          (   2,    2) (   0,    0) (   1,    0) (   0,    0) (   2,    2) (   2,    2) (   0,    0) (   1,    0) (   0,    0) (   0,    1)
          (   0,    0) (   0,    0) (   2,    1) (   0,    0) (   2,    0) (   0,    0) (   0,    0) (   8,    1) (   0,    0) (   1,    1)
          (   0,    0) (   0,    2) (   1,    0) (   0,    0) (   0,    0) (   0,    0) (  10,    2) (   4,    3) (   5,    5) (   0,    0)
          (   0,    6) (   0,    0) (   2,    1) (   1,    1) (   2,    3) (   1,    1) (   2,    2) (   2,    1) (   0,    0) (   1,    2)
          (   2,    0) (   2,    0) (   3,    0) (   1,    1) (   3,    5) (   1,    2) (   2,    4) (   1,    0) (   2,    2) (   0,    0)
          (   0,    0) (   2,    2) (   4,    3) (   4,    4) (   1,    2) (   0,    0) (   0,    0) (   1,    0) (   6,    0) (   1,    1)
          (   2,    2) (   0,    0) (   2,    4) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   3,    2) (   3,    3) (   3,    4)
          (   1,    1) (   0,    0) (   3,    0) (   2,    0) (   3,    2) (   1,    1) (   0,    1) (   2,    3) (   0,    1) (   1,    2)
          (   0,    0) (   0,    0) (   1,    0) (   2,    2) (   0,    1) (   1,    1) (   0,    0) (   2,    1) (   0,    0) (   2,    1)
          (   2,    0) (   0,    0) (   3,    0) (   1,    2) (   3,    5) (   5,    5) (   2,    4) (   3,    2) (   0,    0) (   0,    1)
          (   0,    0) (   0,    0) (   4,    1) (   2,    2) (   2,    1) (   2,    2) (   0,    2) (   1,    0) (   0,    0) (   1,    2)
          (   0,    0) (   0,    0) (   2,    1) (   4,    4) (   3,    1) (   1,    1) (   0,    0) (   1,    0) (   1,    3) (   2,    3)
          (   1,    1) (   2,    2) (   6,    5) (   2,    2) (   0,    1) (   1,    1) (   0,    0) (   3,    0) (   2,    0) (   2,    0)
          (   3,    3) (   2,    4) (   3,    3) (   1,    2) (   0,    1) (   2,    0) (   1,    1) (   2,    1) (   3,    3) (   0,    1)
          (   2,    2) (   0,    0) (   1,    0) (   2,    0) (   1,    2) (   0,    0) (   2,    2) (   3,    2) (   0,    0) (   0,    1)
          (   0,    0) (   0,    0) (   7,    0) (   0,    0) (   1,    2) (   1,    1) (   2,    4) (   2,    1) (   0,    0) (   0,    1)
          (   2,    0) (   4,    0) (   1,    0) (   0,    0) (   1,    3) (   0,    2) (   0,    0) (   1,    0) (   0,    0) (   2,    2)
          (   4,    2) (   1,    1) (   2,    1) (   0,    0) (   0,    1) (   2,    0) (   0,    0) (   1,    0) (   4,    4) (   3,    4)
          (   0,    0) (   0,    0) (   1,    0) (   6,    0) (   1,    2) (   0,    0) (   0,    0) (   1,    3) (   1,    1) (   0,    1)
          (   1,    1) (   3,    3) (   2,    1) (   2,    0) (   1,    2) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   0,    1)
          (   0,    0) (   1,    1) (   3,    0) (   1,    1) (   3,    1) (   1,    1) (   0,    1) (   1,    0) (   0,    1) (   2,    3)
          (   0,    0) (   1,    1) (   2,    1) (   1,    1) (   3,    4) (   0,    0) (   1,    1) (   3,    0) (   1,    1) (   6,    0)
          (   1,    1) (   0,    2) (   2,    1) (   0,    3) (   1,    1) (   0,    0) (   2,    2) (   9,    4) (   2,    2) (   2,    3)
          (   0,    0) (   0,    2) (   1,    0) (   1,    1) (   1,    2) (   1,    1) (   1,    1) (   2,    1) (   2,    0) (   0,    1)
          (   0,    0) (   0,    0) (   2,    2) (   1,    1) (   3,    2) (   0,    0) (   0,    0) (   3,    0) (   2,    1) (   0,    0)
          (   1,    1) (   0,    1) (   3,    3) (   1,    1) (   1,    1) (   0,    0) (   1,    1) (   3,    0) (   2,    0) (   4,    2)
          (   1,    1) (   3,    4) (   2,    3) (   2,    3) (   0,    0) (   2,    0) (   3,    1) (   1,    0) (   1,    1) (   0,    3)
          (   0,    1) (   2,    0) (   1,    0) (   3,    3) (   2,    3) (   4,    5) (   1,    1) (   1,    0) (   2,    0) (   1,    2)
          (   0,    0) (   0,    0) (   2,    2) (   2,    2) (   1,    2) (   0,    0) (   1,    1) (   1,    0) (   2,    2) (   3,    1)
          (   0,    0) (   3,    3) (   1,    0) (   0,    1) (   0,    1) (   0,    0) (   0,    0) (   1,    0) (   5,    1) (   3,    3)
          (   2,    2) (   2,    2) (   1,    2) (   1,    1) (   1,    1) (   1,    1) (   0,    0) (   3,    0) (   1,    1) (   4,    3)
          (   3,    1) (   0,    1) (   1,    0) (   2,    1) (   0,    2) (   0,    0) (   1,    1) (   3,    4) (   2,    2) (   0,    1)
          (   0,    0) (   1,    1) (   1,    0) (   2,    0) (   1,    2) (   0,    0) (   1,    1) (   1,    1) (   0,    0) (   0,    1)
         
node   8 sent_total   1287  recv_total   1131

node   9  (   0,    0) (   0,    0) (   1,    0) (  16,    4) (  28,   14) (  30,   23) (  28,   30) (  25,   31) (   7,   18) (   4,    6)
          (   8,    9) (   1,    1) (   1,    1) (   1,    0) (   2,    0) (  10,    1) (   3,    1) (   0,    0) (   3,    4) (   0,   10)
          (   0,    3) (   0,    0) (   2,    2) (   4,    3) (   4,    4) (   2,    3) (   5,    5) (   2,    2) (   1,    0) (   2,    0)
          (   0,    1) (   0,    0) (   1,    1) (   1,    2) (   0,    0) (   0,    1) (   0,    0) (   2,    2) (   4,    3) (   7,    7)
          (   5,    6) (   3,    3) (   2,    2) (   5,    0) (   4,    0) (   0,    1) (   2,    2) (   3,    7) (   5,    8) (   2,    2)
          (   2,    3) (   1,    1) (   2,    2) (   2,    1) (   2,    0) (   2,    3) (   0,    0) (   1,    1) (   3,    4) (   0,    0)
          (   4,    3) (   0,    0) (   1,    1) (   3,    0) (   1,    3) (   2,    1) (   2,    2) (   1,    3) (   2,    1) (   1,    3)
          (   0,    1) (   0,    0) (   2,    2) (   6,    5) (   4,    2) (   2,    3) (   0,    0) (   4,    0) (   1,    2) (   0,    0)
          (   0,    1) (   0,    4) (   5,    5) (   6,    5) (   9,    9) (   4,    5) (   5,    5) (   1,    1) (   1,    0) (   2,    0)
          (   2,    1) (   1,    1) (   1,    1) (   1,    2) (   2,    4) (   0,    1) (   1,    1) (   0,    0) (   3,    0) (   7,    1)
          (   2,    3) (   3,    3) (   1,    3) (   2,    7) (   0,    0) (   0,    1) (   1,    1) (   3,    3) (   7,    6) (   0,    0)
          (   4,    5) (   0,    0) (   0,    0) (   7,    0) (   0,    0) (   8,    1) (   0,    0) (   0,    6) (   1,    0) (   1,    9)
          (   0,    1) (   0,    0) (   1,    1) (  11,   10) (   7,    7) (   2,    3) (   4,    4) (   1,    1) (   1,    0) (   2,    0)
          (   2,    1) (   1,    1) (   1,    1) (   5,    6) (   2,    4) (   1,    2) (   1,    1) (   1,    1) (   4,    3) (   3,    1)
          (   1,    2) (   0,    0) (   2,    2) (   2,    3) (   0,    0) (   1,    2) (   2,    2) (   5,    5) (   5,    4) (   0,    0)
          (   0,    1) (   4,    0) (   1,    1) (   2,    1) (   1,    1) (   0,    5) (   1,    1) (   1,    1) (   1,    0) (   4,    4)
          (   0,    1) (   0,    0) (   2,    2) (   3,    2) (   5,    1) (   1,    2) (   4,    4) (   2,    2) (   4,    7) (   0,    0)
          (   0,    1) (   0,    0) (   2,    2) (   5,    2) (   4,    4) (   1,    2) (   2,    2) (   2,    4) (   1,    0) (   2,    2)
          (   2,    3) (   4,    4) (   5,    3) (   2,    1) (   1,    1) (   2,    2) (   0,    0) (   5,    3) (   5,    4) (   0,    0)
